unixtime,belgium,denmark_west,denmark_east,france,netherlands,norway,sweden,switzerland,czech_republic,germany,italy,slovenia,hungary
1426129200,37.15,24.65,24.65,36.88,37.15,24.65,24.65,38.19,29.01,29.63,36.88,35.5,29.01
1426130100,37.26,24.77,24.77,34.48,37.26,24.77,24.77,35.69,28.95,29.95,34.48,34.48,28.95
1426131000,37.26,24.77,24.77,34.48,37.26,24.77,24.77,35.69,28.95,29.95,34.48,34.48,28.95
1426131900,37.26,24.77,24.77,34.48,37.26,24.77,24.77,35.69,28.95,29.95,34.48,34.48,28.95
1426132800,37.26,24.77,24.77,34.48,37.26,24.77,24.77,35.69,28.95,29.95,34.48,34.48,28.95
1426133700,32.63,25.56,25.56,32.63,32.63,25.03,25.56,35.02,29.9,30.94,33.23,33.23,30.24
1426134600,32.63,25.56,25.56,32.63,32.63,25.03,25.56,35.02,29.9,30.94,33.23,33.23,30.24
1426135500,32.63,25.56,25.56,32.63,32.63,25.03,25.56,35.02,29.9,30.94,33.23,33.23,30.24
1426136400,32.63,25.56,25.56,32.63,32.63,25.03,25.56,35.02,29.9,30.94,33.23,33.23,30.24
1426137300,36.71,28.17,28.17,36.71,36.71,25.13,26.47,40.08,32.4,32.13,40.65,40.22,35.22
1426138200,36.71,28.17,28.17,36.71,36.71,25.13,26.47,40.08,32.4,32.13,40.65,40.22,35.22
1426139100,36.71,28.17,28.17,36.71,36.71,25.13,26.47,40.08,32.4,32.13,40.65,40.22,35.22
1426140000,36.71,28.17,28.17,36.71,36.71,25.13,26.47,40.08,32.4,32.13,40.65,40.22,35.22
1426140900,46.55,42.71,42.71,46.55,46.55,25.29,37.16,48.99,44.7,46.55,52.63,49.0,44.7
1426141800,46.55,42.71,42.71,46.55,46.55,25.29,37.16,48.99,44.7,46.55,52.63,49.0,44.7
1426142700,46.55,42.71,42.71,46.55,46.55,25.29,37.16,48.99,44.7,46.55,52.63,49.0,44.7
1426143600,46.55,42.71,42.71,46.55,46.55,25.29,37.16,48.99,44.7,46.55,52.63,49.0,44.7
1426144500,55.39,54.86,54.86,55.39,55.39,25.82,54.86,54.82,51.76,55.39,60.99,58.08,51.76
1426145400,55.39,54.86,54.86,55.39,55.39,25.82,54.86,54.82,51.76,55.39,60.99,58.08,51.76
1426146300,55.39,54.86,54.86,55.39,55.39,25.82,54.86,54.82,51.76,55.39,60.99,58.08,51.76
1426147200,55.39,54.86,54.86,55.39,55.39,25.82,54.86,54.82,51.76,55.39,60.99,58.08,51.76
1426148100,58.13,58.13,58.13,58.13,58.13,26.16,58.13,58.62,50.43,58.13,72.8,48.23,50.43
1426149000,58.13,58.13,58.13,58.13,58.13,26.16,58.13,58.62,50.43,58.13,72.8,48.23,50.43
1426149900,58.13,58.13,58.13,58.13,58.13,26.16,58.13,58.62,50.43,58.13,72.8,48.23,50.43
1426150800,58.13,58.13,58.13,58.13,58.13,26.16,58.13,58.62,50.43,58.13,72.8,48.23,50.43
1426151700,58.03,46.96,46.96,55.16,58.03,25.91,46.96,55.93,44.2,46.96,62.54,60.0,45.93
1426152600,58.03,46.96,46.96,55.16,58.03,25.91,46.96,55.93,44.2,46.96,62.54,60.0,45.93
1426153500,58.03,46.96,46.96,55.16,58.03,25.91,46.96,55.93,44.2,46.96,62.54,60.0,45.93
1426154400,58.03,46.96,46.96,55.16,58.03,25.91,46.96,55.93,44.2,46.96,62.54,60.0,45.93
1426155300,51.4,43.93,43.93,51.4,51.4,25.64,43.93,52.52,41.0,43.93,58.52,58.52,44.7
1426156200,51.4,43.93,43.93,51.4,51.4,25.64,43.93,52.52,41.0,43.93,58.52,58.52,44.7
1426157100,51.4,43.93,43.93,51.4,51.4,25.64,43.93,52.52,41.0,43.93,58.52,58.52,44.7
1426158000,51.4,43.93,43.93,51.4,51.4,25.64,43.93,52.52,41.0,43.93,58.52,58.52,44.7
1426158900,48.35,41.01,41.01,48.35,48.35,25.45,41.01,50.33,38.61,41.01,54.99,54.99,43.66
1426159800,48.35,41.01,41.01,48.35,48.35,25.45,41.01,50.33,38.61,41.01,54.99,54.99,43.66
1426160700,48.35,41.01,41.01,48.35,48.35,25.45,41.01,50.33,38.61,41.01,54.99,54.99,43.66
1426161600,48.35,41.01,41.01,48.35,48.35,25.45,41.01,50.33,38.61,41.01,54.99,54.99,43.66
1426162500,45.44,33.36,33.36,45.44,45.44,25.41,33.36,46.04,35.9,33.36,46.96,46.96,44.26
1426163400,45.44,33.36,33.36,45.44,45.44,25.41,33.36,46.04,35.9,33.36,46.96,46.96,44.26
1426164300,45.44,33.36,33.36,45.44,45.44,25.41,33.36,46.04,35.9,33.36,46.96,46.96,44.26
1426165200,45.44,33.36,33.36,45.44,45.44,25.41,33.36,46.04,35.9,33.36,46.96,46.96,44.26
1426166100,42.99,31.57,31.57,42.99,42.99,25.33,31.19,45.05,35.9,31.96,48.36,48.36,44.01
1426167000,42.99,31.57,31.57,42.99,42.99,25.33,31.19,45.05,35.9,31.96,48.36,48.36,44.01
1426167900,42.99,31.57,31.57,42.99,42.99,25.33,31.19,45.05,35.9,31.96,48.36,48.36,44.01
1426168800,42.99,31.57,31.57,42.99,42.99,25.33,31.19,45.05,35.9,31.96,48.36,48.36,44.01
1426169700,40.05,31.59,31.59,40.05,40.05,25.31,31.59,46.97,34.5,32.37,51.01,51.01,43.46
1426170600,40.05,31.59,31.59,40.05,40.05,25.31,31.59,46.97,34.5,32.37,51.01,51.01,43.46
1426171500,40.05,31.59,31.59,40.05,40.05,25.31,31.59,46.97,34.5,32.37,51.01,51.01,43.46
1426172400,40.05,31.59,31.59,40.05,40.05,25.31,31.59,46.97,34.5,32.37,51.01,51.01,43.46
1426173300,39.96,28.16,28.16,37.99,39.96,25.26,28.16,48.03,36.61,37.99,54.0,54.0,42.31
1426174200,39.96,28.16,28.16,37.99,39.96,25.26,28.16,48.03,36.61,37.99,54.0,54.0,42.31
1426175100,39.96,28.16,28.16,37.99,39.96,25.26,28.16,48.03,36.61,37.99,54.0,54.0,42.31
1426176000,39.96,28.16,28.16,37.99,39.96,25.26,28.16,48.03,36.61,37.99,54.0,54.0,42.31
1426176900,40.78,28.18,28.18,37.9,40.78,25.26,28.18,49.11,37.79,37.9,58.83,58.83,44.16
1426177800,40.78,28.18,28.18,37.9,40.78,25.26,28.18,49.11,37.79,37.9,58.83,58.83,44.16
1426178700,40.78,28.18,28.18,37.9,40.78,25.26,28.18,49.11,37.79,37.9,58.83,58.83,44.16
1426179600,40.78,28.18,28.18,37.9,40.78,25.26,28.18,49.11,37.79,37.9,58.83,58.83,44.16
1426180500,42.01,32.88,32.88,42.01,42.01,25.3,32.88,47.05,39.81,42.01,57.03,57.03,46.36
1426181400,42.01,32.88,32.88,42.01,42.01,25.3,32.88,47.05,39.81,42.01,57.03,57.03,46.36
1426182300,42.01,32.88,32.88,42.01,42.01,25.3,32.88,47.05,39.81,42.01,57.03,57.03,46.36
1426183200,42.01,32.88,32.88,42.01,42.01,25.3,32.88,47.05,39.81,42.01,57.03,57.03,46.36
1426184100,52.02,42.2,42.2,52.02,52.02,25.36,42.2,54.02,38.9,52.02,66.99,66.99,55.81
1426185000,52.02,42.2,42.2,52.02,52.02,25.36,42.2,54.02,38.9,52.02,66.99,66.99,55.81
1426185900,52.02,42.2,42.2,52.02,52.02,25.36,42.2,54.02,38.9,52.02,66.99,66.99,55.81
1426186800,52.02,42.2,42.2,52.02,52.02,25.36,42.2,54.02,38.9,52.02,66.99,66.99,55.81
1426187700,62.0,41.44,41.44,62.0,62.0,25.38,41.44,62.1,43.58,62.0,69.99,62.53,58.51
1426188600,62.0,41.44,41.44,62.0,62.0,25.38,41.44,62.1,43.58,62.0,69.99,62.53,58.51
1426189500,62.0,41.44,41.44,62.0,62.0,25.38,41.44,62.1,43.58,62.0,69.99,62.53,58.51
1426190400,62.0,41.44,41.44,62.0,62.0,25.38,41.44,62.1,43.58,62.0,69.99,62.53,58.51
1426191300,52.98,27.47,27.47,52.98,52.98,25.35,27.47,52.42,40.46,44.41,55.44,55.44,46.31
1426192200,52.98,27.47,27.47,52.98,52.98,25.35,27.47,52.42,40.46,44.41,55.44,55.44,46.31
1426193100,52.98,27.47,27.47,52.98,52.98,25.35,27.47,52.42,40.46,44.41,55.44,55.44,46.31
1426194000,52.98,27.47,27.47,52.98,52.98,25.35,27.47,52.42,40.46,44.41,55.44,55.44,46.31
1426194900,45.21,26.14,26.14,45.21,45.21,25.3,26.14,47.63,36.0,36.89,48.8,43.1,38.63
1426195800,45.21,26.14,26.14,45.21,45.21,25.3,26.14,47.63,36.0,36.89,48.8,43.1,38.63
1426196700,45.21,26.14,26.14,45.21,45.21,25.3,26.14,47.63,36.0,36.89,48.8,43.1,38.63
1426197600,45.21,26.14,26.14,45.21,45.21,25.3,26.14,47.63,36.0,36.89,48.8,43.1,38.63
1426198500,45.0,25.15,25.52,45.0,45.0,25.15,25.52,46.8,32.5,32.5,45.0,45.0,40.28
1426199400,45.0,25.15,25.52,45.0,45.0,25.15,25.52,46.8,32.5,32.5,45.0,45.0,40.28
1426200300,45.0,25.15,25.52,45.0,45.0,25.15,25.52,46.8,32.5,32.5,45.0,45.0,40.28
1426201200,45.0,25.15,25.52,45.0,45.0,25.15,25.52,46.8,32.5,32.5,45.0,45.0,40.28
1426202100,42.39,24.88,24.88,42.39,42.39,24.88,24.88,44.68,27.2,29.93,43.0,43.0,30.83
1426203000,42.39,24.88,24.88,42.39,42.39,24.88,24.88,44.68,27.2,29.93,43.0,43.0,30.83
1426203900,42.39,24.88,24.88,42.39,42.39,24.88,24.88,44.68,27.2,29.93,43.0,43.0,30.83
1426204800,42.39,24.88,24.88,42.39,42.39,24.88,24.88,44.68,27.2,29.93,43.0,43.0,30.83
1426205700,38.55,24.48,24.48,38.55,38.55,24.48,24.48,38.99,28.38,27.16,41.0,29.26,28.38
1426206600,38.55,24.48,24.48,38.55,38.55,24.48,24.48,38.99,28.38,27.16,41.0,29.26,28.38
1426207500,38.55,24.48,24.48,38.55,38.55,24.48,24.48,38.99,28.38,27.16,41.0,29.26,28.38
1426208400,38.55,24.48,24.48,38.55,38.55,24.48,24.48,38.99,28.38,27.16,41.0,29.26,28.38
1426209300,38.06,24.09,24.09,37.54,38.06,24.09,24.09,37.41,27.01,27.66,37.54,27.66,27.01
1426210200,38.06,24.09,24.09,37.54,38.06,24.09,24.09,37.41,27.01,27.66,37.54,27.66,27.01
1426211100,38.06,24.09,24.09,37.54,38.06,24.09,24.09,37.41,27.01,27.66,37.54,27.66,27.01
1426212000,38.06,24.09,24.09,37.54,38.06,24.09,24.09,37.41,27.01,27.66,37.54,27.66,27.01
1426212900,38.24,24.01,24.01,38.0,38.24,24.01,24.01,34.34,26.39,27.02,38.0,27.43,26.39
1426213800,38.24,24.01,24.01,38.0,38.24,24.01,24.01,34.34,26.39,27.02,38.0,27.43,26.39
1426214700,38.24,24.01,24.01,38.0,38.24,24.01,24.01,34.34,26.39,27.02,38.0,27.43,26.39
1426215600,38.24,24.01,24.01,38.0,38.24,24.01,24.01,34.34,26.39,27.02,38.0,27.43,26.39
1426216500,37.45,24.11,24.11,29.78,37.45,24.11,24.11,32.04,26.14,27.47,31.04,26.43,26.14
1426217400,37.45,24.11,24.11,29.78,37.45,24.11,24.11,32.04,26.14,27.47,31.04,26.43,26.14
1426218300,37.45,24.11,24.11,29.78,37.45,24.11,24.11,32.04,26.14,27.47,31.04,26.43,26.14
1426219200,37.45,24.11,24.11,29.78,37.45,24.11,24.11,32.04,26.14,27.47,31.04,26.43,26.14
1426220100,31.11,24.61,24.61,30.3,31.11,24.61,24.61,31.31,26.96,28.71,30.3,28.68,26.96
1426221000,31.11,24.61,24.61,30.3,31.11,24.61,24.61,31.31,26.96,28.71,30.3,28.68,26.96
1426221900,31.11,24.61,24.61,30.3,31.11,24.61,24.61,31.31,26.96,28.71,30.3,28.68,26.96
1426222800,31.11,24.61,24.61,30.3,31.11,24.61,24.61,31.31,26.96,28.71,30.3,28.68,26.96
1426223700,34.88,25.08,25.08,34.88,34.88,25.08,25.08,36.91,30.46,30.23,42.37,28.95,30.46
1426224600,34.88,25.08,25.08,34.88,34.88,25.08,25.08,36.91,30.46,30.23,42.37,28.95,30.46
1426225500,34.88,25.08,25.08,34.88,34.88,25.08,25.08,36.91,30.46,30.23,42.37,28.95,30.46
1426226400,34.88,25.08,25.08,34.88,34.88,25.08,25.08,36.91,30.46,30.23,42.37,28.95,30.46
1426227300,44.94,26.15,26.15,42.2,44.94,25.44,26.15,43.91,42.3,42.2,52.6,41.0,42.3
1426228200,44.94,26.15,26.15,42.2,44.94,25.44,26.15,43.91,42.3,42.2,52.6,41.0,42.3
1426229100,44.94,26.15,26.15,42.2,44.94,25.44,26.15,43.91,42.3,42.2,52.6,41.0,42.3
1426230000,44.94,26.15,26.15,42.2,44.94,25.44,26.15,43.91,42.3,42.2,52.6,41.0,42.3
1426230900,52.2,30.0,38.99,52.04,52.2,26.19,38.99,53.18,48.7,52.04,58.0,45.9,48.7
1426231800,52.2,30.0,38.99,52.04,52.2,26.19,38.99,53.18,48.7,52.04,58.0,45.9,48.7
1426232700,52.2,30.0,38.99,52.04,52.2,26.19,38.99,53.18,48.7,52.04,58.0,45.9,48.7
1426233600,52.2,30.0,38.99,52.04,52.2,26.19,38.99,53.18,48.7,52.04,58.0,45.9,48.7
1426234500,60.27,41.56,41.56,52.72,60.27,26.32,41.56,55.36,49.2,49.9,65.99,45.45,49.2
1426235400,60.27,41.56,41.56,52.72,60.27,26.32,41.56,55.36,49.2,49.9,65.99,45.45,49.2
1426236300,60.27,41.56,41.56,52.72,60.27,26.32,41.56,55.36,49.2,49.9,65.99,45.45,49.2
1426237200,60.27,41.56,41.56,52.72,60.27,26.32,41.56,55.36,49.2,49.9,65.99,45.45,49.2
1426238100,60.0,31.88,31.88,53.64,60.0,26.07,31.88,54.38,45.64,40.92,56.15,43.1,45.64
1426239000,60.0,31.88,31.88,53.64,60.0,26.07,31.88,54.38,45.64,40.92,56.15,43.1,45.64
1426239900,60.0,31.88,31.88,53.64,60.0,26.07,31.88,54.38,45.64,40.92,56.15,43.1,45.64
1426240800,60.0,31.88,31.88,53.64,60.0,26.07,31.88,54.38,45.64,40.92,56.15,43.1,45.64
1426241700,51.67,26.98,26.98,51.67,51.67,25.9,26.98,52.05,42.81,37.39,52.14,41.0,42.81
1426242600,51.67,26.98,26.98,51.67,51.67,25.9,26.98,52.05,42.81,37.39,52.14,41.0,42.81
1426243500,51.67,26.98,26.98,51.67,51.67,25.9,26.98,52.05,42.81,37.39,52.14,41.0,42.81
1426244400,51.67,26.98,26.98,51.67,51.67,25.9,26.98,52.05,42.81,37.39,52.14,41.0,42.81
1426245300,48.08,26.19,26.19,48.08,48.08,25.65,26.19,50.05,40.0,35.94,50.01,37.54,40.0
1426246200,48.08,26.19,26.19,48.08,48.08,25.65,26.19,50.05,40.0,35.94,50.01,37.54,40.0
1426247100,48.08,26.19,26.19,48.08,48.08,25.65,26.19,50.05,40.0,35.94,50.01,37.54,40.0
1426248000,48.08,26.19,26.19,48.08,48.08,25.65,26.19,50.05,40.0,35.94,50.01,37.54,40.0
1426248900,45.0,25.44,25.44,45.0,45.0,25.44,25.44,44.96,37.5,33.22,45.0,33.3,37.8
1426249800,45.0,25.44,25.44,45.0,45.0,25.44,25.44,44.96,37.5,33.22,45.0,33.3,37.8
1426250700,45.0,25.44,25.44,45.0,45.0,25.44,25.44,44.96,37.5,33.22,45.0,33.3,37.8
1426251600,45.0,25.44,25.44,45.0,45.0,25.44,25.44,44.96,37.5,33.22,45.0,33.3,37.8
1426252500,43.28,25.21,25.21,43.28,43.28,25.21,25.21,44.29,37.5,30.99,43.28,41.0,37.8
1426253400,43.28,25.21,25.21,43.28,43.28,25.21,25.21,44.29,37.5,30.99,43.28,41.0,37.8
1426254300,43.28,25.21,25.21,43.28,43.28,25.21,25.21,44.29,37.5,30.99,43.28,41.0,37.8
1426255200,43.28,25.21,25.21,43.28,43.28,25.21,25.21,44.29,37.5,30.99,43.28,41.0,37.8
1426256100,43.51,25.04,25.04,43.51,43.51,25.04,25.04,45.95,35.0,32.75,45.63,41.0,35.0
1426257000,43.51,25.04,25.04,43.51,43.51,25.04,25.04,45.95,35.0,32.75,45.63,41.0,35.0
1426257900,43.51,25.04,25.04,43.51,43.51,25.04,25.04,45.95,35.0,32.75,45.63,41.0,35.0
1426258800,43.51,25.04,25.04,43.51,43.51,25.04,25.04,45.95,35.0,32.75,45.63,41.0,35.0
1426259700,41.6,24.99,24.99,41.6,41.6,24.99,24.99,50.02,36.5,32.75,50.57,33.5,36.69
1426260600,41.6,24.99,24.99,41.6,41.6,24.99,24.99,50.02,36.5,32.75,50.57,33.5,36.69
1426261500,41.6,24.99,24.99,41.6,41.6,24.99,24.99,50.02,36.5,32.75,50.57,33.5,36.69
1426262400,41.6,24.99,24.99,41.6,41.6,24.99,24.99,50.02,36.5,32.75,50.57,33.5,36.69
1426263300,41.6,25.0,25.0,41.6,41.6,25.0,25.0,48.98,35.59,37.92,54.8,33.24,36.48
1426264200,41.6,25.0,25.0,41.6,41.6,25.0,25.0,48.98,35.59,37.92,54.8,33.24,36.48
1426265100,41.6,25.0,25.0,41.6,41.6,25.0,25.0,48.98,35.59,37.92,54.8,33.24,36.48
1426266000,41.6,25.0,25.0,41.6,41.6,25.0,25.0,48.98,35.59,37.92,54.8,33.24,36.48
1426266900,44.94,25.3,25.3,42.64,44.94,25.3,25.3,47.02,41.8,42.64,53.5,41.0,42.45
1426267800,44.94,25.3,25.3,42.64,44.94,25.3,25.3,47.02,41.8,42.64,53.5,41.0,42.45
1426268700,44.94,25.3,25.3,42.64,44.94,25.3,25.3,47.02,41.8,42.64,53.5,41.0,42.45
1426269600,44.94,25.3,25.3,42.64,44.94,25.3,25.3,47.02,41.8,42.64,53.5,41.0,42.45
1426270500,48.02,25.64,25.64,48.02,48.02,25.62,25.64,51.05,49.5,48.02,64.99,49.61,51.15
1426271400,48.02,25.64,25.64,48.02,48.02,25.62,25.64,51.05,49.5,48.02,64.99,49.61,51.15
1426272300,48.02,25.64,25.64,48.02,48.02,25.62,25.64,51.05,49.5,48.02,64.99,49.61,51.15
1426273200,48.02,25.64,25.64,48.02,48.02,25.62,25.64,51.05,49.5,48.02,64.99,49.61,51.15
1426274100,57.19,25.73,25.73,57.19,57.19,25.73,25.73,58.6,53.17,51.42,68.93,53.17,55.81
1426275000,57.19,25.73,25.73,57.19,57.19,25.73,25.73,58.6,53.17,51.42,68.93,53.17,55.81
1426275900,57.19,25.73,25.73,57.19,57.19,25.73,25.73,58.6,53.17,51.42,68.93,53.17,55.81
1426276800,57.19,25.73,25.73,57.19,57.19,25.73,25.73,58.6,53.17,51.42,68.93,53.17,55.81
1426277700,52.01,25.42,25.42,52.01,52.01,25.42,25.42,51.93,42.44,42.71,60.0,41.2,42.44
1426278600,52.01,25.42,25.42,52.01,52.01,25.42,25.42,51.93,42.44,42.71,60.0,41.2,42.44
1426279500,52.01,25.42,25.42,52.01,52.01,25.42,25.42,51.93,42.44,42.71,60.0,41.2,42.44
1426280400,52.01,25.42,25.42,52.01,52.01,25.42,25.42,51.93,42.44,42.71,60.0,41.2,42.44
1426281300,47.7,25.3,25.3,47.7,47.7,25.3,25.3,48.08,34.4,34.05,56.12,37.8,34.4
1426282200,47.7,25.3,25.3,47.7,47.7,25.3,25.3,48.08,34.4,34.05,56.12,37.8,34.4
1426283100,47.7,25.3,25.3,47.7,47.7,25.3,25.3,48.08,34.4,34.05,56.12,37.8,34.4
1426284000,47.7,25.3,25.3,47.7,47.7,25.3,25.3,48.08,34.4,34.05,56.12,37.8,34.4
1426284900,46.63,25.15,25.15,46.63,46.63,25.15,25.15,47.09,34.1,35.79,51.2,38.85,34.1
1426285800,46.63,25.15,25.15,46.63,46.63,25.15,25.15,47.09,34.1,35.79,51.2,38.85,34.1
1426286700,46.63,25.15,25.15,46.63,46.63,25.15,25.15,47.09,34.1,35.79,51.2,38.85,34.1
1426287600,46.63,25.15,25.15,46.63,46.63,25.15,25.15,47.09,34.1,35.79,51.2,38.85,34.1
1426288500,46.32,24.9,24.9,46.32,46.32,24.9,24.9,44.13,30.25,31.14,48.37,26.17,30.25
1426289400,46.32,24.9,24.9,46.32,46.32,24.9,24.9,44.13,30.25,31.14,48.37,26.17,30.25
1426290300,46.32,24.9,24.9,46.32,46.32,24.9,24.9,44.13,30.25,31.14,48.37,26.17,30.25
1426291200,46.32,24.9,24.9,46.32,46.32,24.9,24.9,44.13,30.25,31.14,48.37,26.17,30.25
1426292100,44.2,24.11,24.11,44.2,44.2,24.11,24.11,43.04,30.38,30.37,52.59,52.59,30.96
1426293000,44.2,24.11,24.11,44.2,44.2,24.11,24.11,43.04,30.38,30.37,52.59,52.59,30.96
1426293900,44.2,24.11,24.11,44.2,44.2,24.11,24.11,43.04,30.38,30.37,52.59,52.59,30.96
1426294800,44.2,24.11,24.11,44.2,44.2,24.11,24.11,43.04,30.38,30.37,52.59,52.59,30.96
1426295700,41.08,23.88,23.88,41.08,41.08,23.88,23.88,41.68,28.18,28.07,46.3,36.83,29.45
1426296600,41.08,23.88,23.88,41.08,41.08,23.88,23.88,41.68,28.18,28.07,46.3,36.83,29.45
1426297500,41.08,23.88,23.88,41.08,41.08,23.88,23.88,41.68,28.18,28.07,46.3,36.83,29.45
1426298400,41.08,23.88,23.88,41.08,41.08,23.88,23.88,41.68,28.18,28.07,46.3,36.83,29.45
1426299300,38.04,23.68,23.68,38.04,38.04,23.68,23.68,38.01,26.08,28.01,45.59,32.75,27.27
1426300200,38.04,23.68,23.68,38.04,38.04,23.68,23.68,38.01,26.08,28.01,45.59,32.75,27.27
1426301100,38.04,23.68,23.68,38.04,38.04,23.68,23.68,38.01,26.08,28.01,45.59,32.75,27.27
1426302000,38.04,23.68,23.68,38.04,38.04,23.68,23.68,38.01,26.08,28.01,45.59,32.75,27.27
1426302900,36.93,23.74,23.74,36.93,36.93,23.74,23.74,33.86,26.9,29.91,44.0,32.0,26.9
1426303800,36.93,23.74,23.74,36.93,36.93,23.74,23.74,33.86,26.9,29.91,44.0,32.0,26.9
1426304700,36.93,23.74,23.74,36.93,36.93,23.74,23.74,33.86,26.9,29.91,44.0,32.0,26.9
1426305600,36.93,23.74,23.74,36.93,36.93,23.74,23.74,33.86,26.9,29.91,44.0,32.0,26.9
1426306500,34.17,23.85,23.85,34.17,34.17,23.85,23.85,32.05,26.7,30.26,43.59,32.0,26.83
1426307400,34.17,23.85,23.85,34.17,34.17,23.85,23.85,32.05,26.7,30.26,43.59,32.0,26.83
1426308300,34.17,23.85,23.85,34.17,34.17,23.85,23.85,32.05,26.7,30.26,43.59,32.0,26.83
1426309200,34.17,23.85,23.85,34.17,34.17,23.85,23.85,32.05,26.7,30.26,43.59,32.0,26.83
1426310100,35.14,23.97,23.97,35.14,35.14,23.97,23.97,33.9,26.4,28.12,46.3,32.0,26.88
1426311000,35.14,23.97,23.97,35.14,35.14,23.97,23.97,33.9,26.4,28.12,46.3,32.0,26.88
1426311900,35.14,23.97,23.97,35.14,35.14,23.97,23.97,33.9,26.4,28.12,46.3,32.0,26.88
1426312800,35.14,23.97,23.97,35.14,35.14,23.97,23.97,33.9,26.4,28.12,46.3,32.0,26.88
1426313700,38.0,24.03,24.03,38.0,38.0,24.03,24.03,34.91,28.0,27.92,48.88,29.0,30.88
1426314600,38.0,24.03,24.03,38.0,38.0,24.03,24.03,34.91,28.0,27.92,48.88,29.0,30.88
1426315500,38.0,24.03,24.03,38.0,38.0,24.03,24.03,34.91,28.0,27.92,48.88,29.0,30.88
1426316400,38.0,24.03,24.03,38.0,38.0,24.03,24.03,34.91,28.0,27.92,48.88,29.0,30.88
1426317300,38.4,24.55,24.55,38.4,38.4,24.55,24.55,40.52,30.69,30.98,51.21,51.21,40.13
1426318200,38.4,24.55,24.55,38.4,38.4,24.55,24.55,40.52,30.69,30.98,51.21,51.21,40.13
1426319100,38.4,24.55,24.55,38.4,38.4,24.55,24.55,40.52,30.69,30.98,51.21,51.21,40.13
1426320000,38.4,24.55,24.55,38.4,38.4,24.55,24.55,40.52,30.69,30.98,51.21,51.21,40.13
1426320900,41.5,24.55,24.55,41.5,41.5,24.55,24.55,43.03,31.56,35.55,53.71,53.71,40.35
1426321800,41.5,24.55,24.55,41.5,41.5,24.55,24.55,43.03,31.56,35.55,53.71,53.71,40.35
1426322700,41.5,24.55,24.55,41.5,41.5,24.55,24.55,43.03,31.56,35.55,53.71,53.71,40.35
1426323600,41.5,24.55,24.55,41.5,41.5,24.55,24.55,43.03,31.56,35.55,53.71,53.71,40.35
1426324500,50.0,24.73,24.73,43.82,50.0,24.73,24.73,42.09,32.8,39.92,51.8,51.8,42.11
1426325400,50.0,24.73,24.73,43.82,50.0,24.73,24.73,42.09,32.8,39.92,51.8,51.8,42.11
1426326300,50.0,24.73,24.73,43.82,50.0,24.73,24.73,42.09,32.8,39.92,51.8,51.8,42.11
1426327200,50.0,24.73,24.73,43.82,50.0,24.73,24.73,42.09,32.8,39.92,51.8,51.8,42.11
1426328100,46.62,24.68,24.68,42.15,46.62,24.68,24.68,38.09,34.19,35.96,50.94,40.0,40.54
1426329000,46.62,24.68,24.68,42.15,46.62,24.68,24.68,38.09,34.19,35.96,50.94,40.0,40.54
1426329900,46.62,24.68,24.68,42.15,46.62,24.68,24.68,38.09,34.19,35.96,50.94,40.0,40.54
1426330800,46.62,24.68,24.68,42.15,46.62,24.68,24.68,38.09,34.19,35.96,50.94,40.0,40.54
1426331700,46.34,24.54,24.54,41.24,46.34,24.54,24.54,38.02,32.8,33.94,48.3,34.5,39.5
1426332600,46.34,24.54,24.54,41.24,46.34,24.54,24.54,38.02,32.8,33.94,48.3,34.5,39.5
1426333500,46.34,24.54,24.54,41.24,46.34,24.54,24.54,38.02,32.8,33.94,48.3,34.5,39.5
1426334400,46.34,24.54,24.54,41.24,46.34,24.54,24.54,38.02,32.8,33.94,48.3,34.5,39.5
1426335300,42.44,24.32,24.32,41.6,42.44,24.32,24.32,38.02,30.38,31.32,46.67,38.19,35.14
1426336200,42.44,24.32,24.32,41.6,42.44,24.32,24.32,38.02,30.38,31.32,46.67,38.19,35.14
1426337100,42.44,24.32,24.32,41.6,42.44,24.32,24.32,38.02,30.38,31.32,46.67,38.19,35.14
1426338000,42.44,24.32,24.32,41.6,42.44,24.32,24.32,38.02,30.38,31.32,46.67,38.19,35.14
1426338900,40.65,24.0,24.0,40.65,40.65,24.0,24.0,34.81,29.05,29.27,44.59,36.84,32.62
1426339800,40.65,24.0,24.0,40.65,40.65,24.0,24.0,34.81,29.05,29.27,44.59,36.84,32.62
1426340700,40.65,24.0,24.0,40.65,40.65,24.0,24.0,34.81,29.05,29.27,44.59,36.84,32.62
1426341600,40.65,24.0,24.0,40.65,40.65,24.0,24.0,34.81,29.05,29.27,44.59,36.84,32.62
1426342500,39.12,23.78,23.78,38.4,39.12,23.78,23.78,30.61,28.5,27.99,46.04,31.0,30.88
1426343400,39.12,23.78,23.78,38.4,39.12,23.78,23.78,30.61,28.5,27.99,46.04,31.0,30.88
1426344300,39.12,23.78,23.78,38.4,39.12,23.78,23.78,30.61,28.5,27.99,46.04,31.0,30.88
1426345200,39.12,23.78,23.78,38.4,39.12,23.78,23.78,30.61,28.5,27.99,46.04,31.0,30.88
1426346100,38.49,23.8,23.8,33.81,38.49,23.8,23.8,28.85,27.8,26.74,49.67,28.34,30.88
1426347000,38.49,23.8,23.8,33.81,38.49,23.8,23.8,28.85,27.8,26.74,49.67,28.34,30.88
1426347900,38.49,23.8,23.8,33.81,38.49,23.8,23.8,28.85,27.8,26.74,49.67,28.34,30.88
