unixtime,load1,load2,load3,price
1459459800,0.145,0.01,0.03,25.35
1459460700,0.095,0.02,0.045,25.35
1459461600,0.09,0,0.027,25.35
1459462500,0.085,0.01,0.039,25.23
1459463400,0.085,0,0.053,25.23
1459464300,0.07,0,0.053,25.23
1459465200,0.085,0,0.038,25.23
1459466100,0.075,0.01,0.036,23.22
1459467000,0.095,0,0.049,23.22
1459467900,0.075,0,0.04,23.22
1459468800,0.075,0,0.031,23.22
1459469700,0.075,0.01,0.044,21.35
1459470600,0.076,0,0.035,21.35
1459471500,0.099,0,0.055,21.35
1459472400,0.08,0,0.062,21.35
1459473300,0.09,0,0.033,20.98
1459474200,0.075,0.01,0.022,20.98
1459475100,0.08,0,0.043,20.98
1459476000,0.071,0,0.047,20.98
1459476900,0.09,0,0.038,21.19
1459477800,0.064,0,0.047,21.19
1459478700,0.115,0,0.053,21.19
1459479600,0.09,0.01,0.04,21.19
1459480500,0.085,0,0.039,20.64
1459481400,0.095,0.045,0.048,20.64
1459482300,0.105,0.085,0.008,20.64
1459483200,0.111,0.075,0.012,20.64
1459484100,0.119,0.081,0.022,21.13
1459485000,0.155,0.084,0.016,21.13
1459485900,0.15,0.09,0,21.13
1459486800,0.135,0.095,0,21.13
1459487700,0.135,0.095,0,21.78
1459488600,0.095,0.075,0,21.78
1459489500,0.105,0.08,0,21.78
1459490400,0.135,0.075,0,21.78
1459491300,0.155,0.04,0,29.73
1459492200,0.185,0.06,0,29.73
1459493100,0.195,0.07,0,29.73
1459494000,0.57,0.04,0,29.73
1459494900,0.49,0.04,0,36.5
1459495800,0.135,0.05,0,36.5
1459496700,0.175,0.04,0,36.5
1459497600,0.31,0.046,0,36.5
1459498500,0.275,0.064,0,40.44
1459499400,0.125,0.06,0,40.44
1459500300,0.2,0.055,0,40.44
1459501200,0.23,0.11,0,40.44
1459502100,0.184,0.045,0,38.39
1459503000,0.386,0.01,0,38.39
1459503900,0.191,0.02,0,38.39
1459504800,0.119,0.02,0,38.39
1459505700,0.135,0.01,0,34.57
1459506600,0.18,0.01,0,34.57
1459507500,0.125,0.07,0,34.57
1459508400,0.106,0,0,34.57
1459509300,0.099,0.021,0,30.55
1459510200,0.08,0,0,30.55
1459511100,0.1,0,0,30.55
1459512000,0.17,0.01,0,30.55
1459512900,0.185,0,0,25.79
1459513800,0.13,0,0,25.79
1459514700,0.114,0.01,0,25.79
1459515600,0.081,0,0,25.79
1459516500,0.089,0.01,0,23.09
1459517400,0.101,0.009,0,23.09
1459518300,0.091,0,0,23.09
1459519200,0.095,0,0,23.09
1459520100,0.474,0.01,0,23.13
1459521000,0.301,0.03,0,23.13
1459521900,0.224,0.075,0,23.13
1459522800,0.235,0.015,0,23.13
1459523700,0.216,0.01,0,23
1459524600,0.174,0,0,23
1459525500,0.185,0.01,0,23
1459526400,0.22,0.01,0,23
1459527300,0.08,0,0,22.45
1459528200,0.13,0.01,0,22.45
1459529100,0.12,0,0.007,22.45
1459530000,0.135,0.01,0.008,22.45
1459530900,0.19,0,0.03,24.28
1459531800,0.226,0,0.041,24.28
1459532700,0.274,0.02,0.041,24.28
1459533600,0.125,0.011,0.048,24.28
1459534500,0.13,0.01,0.04,31.91
1459535400,0.13,0.01,0.056,31.91
1459536300,0.155,0,0.037,31.91
1459537200,0.22,0.01,0.038,31.91
1459538100,0.155,0.009,0.038,33.9
1459539000,0.165,0,0.036,33.9
1459539900,0.19,0.01,0.046,33.9
1459540800,0.155,0.01,0.059,33.9
1459541700,0.185,0.01,0.052,35.85
1459542600,0.175,0,0.028,35.85
1459543500,0.165,0,0.03,35.85
1459544400,0.19,0,0.058,35.85
1459545300,0.176,0,0.033,31.3
1459546200,0.239,0.01,0.034,31.3
1459547100,0.13,0,0.045,31.3
1459548000,0.145,0.01,0.05,31.3
1459548900,0.11,0,0.05,24.33
1459549800,0.121,0.005,0.041,24.33
1459550700,0.109,0.005,0.034,24.33
1459551600,0.125,0,0.026,24.33
1459552500,0.125,0.01,0.044,26.03
1459553400,0.125,0,0.054,26.03
1459554300,0.115,0,0.041,26.03
1459555200,0.11,0,0.039,26.03
1459556100,0.121,0,0.051,21.82
1459557000,0.099,0.01,0.039,21.82
1459557900,0.13,0,0.033,21.82
1459558800,0.115,0,0.042,21.82
1459559700,0.12,0,0.033,21.31
1459560600,0.126,0,0.036,21.31
1459561500,0.129,0,0.061,21.31
1459562400,0.13,0.01,0.055,21.31
1459563300,0.115,0,0.029,21.1
1459564200,0.15,0,0.022,21.1
1459565100,0.136,0,0.051,21.1
1459566000,0.119,0.01,0.039,21.1
1459566900,0.125,0,0.039,19.84
1459567800,0.135,0,0.042,19.84
1459568700,0.145,0,0.024,19.84
1459569600,0.165,0.005,0.01,19.84
1459570500,0.115,0.005,0,19.91
1459571400,0.145,0,0,19.91
1459572300,0.131,0.01,0,19.91
1459573200,0.129,0,0,19.91
1459574100,0.121,0,0,20.09
1459575000,0.164,0,0,20.09
1459575900,0.125,0.01,0,20.09
1459576800,0.125,0.06,0,20.09
1459577700,0.195,0.055,0,20.19
1459578600,0.13,0.05,0,20.19
1459579500,0.13,0.06,0,20.19
1459580400,0.08,0.055,0,20.19
1459581300,0.114,0.071,0,22.29
1459582200,0.351,0.049,0,22.29
1459583100,0.315,0.04,0,22.29
1459584000,0.321,0.05,0,22.29
1459584900,0.375,0.04,0,22.51
1459585800,0.144,0.04,0,22.51
1459586700,0.111,0.045,0,22.51
1459587600,0.084,0.035,0,22.51
1459588500,0.24,0,0,22.04
1459589400,0.139,0.07,0,22.04
1459590300,0.121,0.04,0,22.04
1459591200,0.13,0.02,0,22.04
1459592100,0.12,0.01,0,20.81
1459593000,0.47,0.015,0,20.81
1459593900,0.925,0.015,0,20.81
1459594800,0.585,0.016,0,20.81
1459595700,0.14,0.01,0,19.55
1459596600,0.13,0.024,0,19.55
1459597500,0.135,0.01,0,19.55
1459598400,0.115,0.01,0,19.55
1459599300,0.135,0.01,0,18.12
1459600200,0.111,0.01,0,18.12
1459601100,0.119,0,0,18.12
1459602000,0.165,0.01,0,18.12
1459602900,0.12,0,0,17.06
1459603800,0.096,0.02,0,17.06
1459604700,0.119,0.005,0,17.06
1459605600,0.105,0.015,0,17.06
1459606500,0.13,0.01,0,14.06
1459607400,0.125,0.01,0,14.06
1459608300,0.12,0,0,14.06
1459609200,0.12,0,0,14.06
1459610100,0.111,0,0,16.05
1459611000,0.109,0,0,16.05
1459611900,0.109,0.01,0,16.05
1459612800,0.112,0,0,16.05
1459613700,0.069,0,0,18.73
1459614600,0.106,0,0,18.73
1459615500,0.07,0,0.01,18.73
1459616400,0.114,0,0.034,18.73
1459617300,0.12,0,0.04,20.12
1459618200,0.925,0,0.049,20.12
1459619100,0.535,0,0.032,20.12
1459620000,0.32,0,0.035,20.12
1459620900,0.281,0,0.045,23.41
1459621800,0.264,0,0.04,23.41
1459622700,0.185,0,0.032,23.41
1459623600,0.125,0,0.037,23.41
1459624500,0.141,0.01,0.068,28.2
1459625400,0.159,0.01,0.046,28.2
1459626300,0.171,0,0.036,28.2
1459627200,0.149,0,0.031,28.2
1459628100,0.135,0,0.047,30.43
1459629000,0.195,0,0.043,30.43
1459629900,0.09,0.01,0.034,30.43
1459630800,0.069,0.01,0.054,30.43
1459631700,0.107,0.02,0.045,30.1
1459632600,0.063,0.01,0.037,30.1
1459633500,0.075,0,0.051,30.1
1459634400,0.122,0.01,0.034,30.1
1459635300,0.099,0,0.034,26.79
1459636200,0.105,0,0.031,26.79
1459637100,0.094,0.011,0.051,26.79
1459638000,0.101,0,0.058,26.79
1459638900,0.091,0,0.04,21.43
1459639800,0.099,0,0.035,21.43
1459640700,0.081,0,0.035,21.43
1459641600,0.094,0.01,0.04,21.43
1459642500,0.075,0,0.05,19.59
1459643400,0.1,0,0.026,19.59
1459644300,0.075,0,0.035,19.59
1459645200,0.071,0,0.065,19.59
1459646100,0.099,0,0.05,18.07
1459647000,0.085,0.01,0.033,18.07
1459647900,0.09,0,0.033,18.07
1459648800,0.095,0,0.034,18.07
1459649700,0.08,0,0.04,17.5
1459650600,0.07,0.01,0.039,17.5
1459651500,0.095,0,0.056,17.5
1459652400,0.075,0,0.042,17.5
1459653300,0.085,0,0.033,15.29
1459654200,0.075,0,0.044,15.29
1459655100,0.11,0,0.026,15.29
1459656000,0.111,0.009,0,15.29
1459656900,0.09,0,0,15.68
1459657800,0.094,0,0.01,15.68
1459658700,0.11,0,0,15.68
1459659600,0.104,0,0,15.68
1459660500,0.075,0,0,15.59
1459661400,0.122,0.01,0,15.59
1459662300,0.075,0,0,15.59
1459663200,0.095,0,0,15.59
1459664100,0.084,0,0,13.32
1459665000,0.235,0,0,13.32
1459665900,0.15,0,0,13.32
1459666800,0.125,0,0,13.32
1459667700,0.071,0,0,14.6
1459668600,0.104,0.01,0,14.6
1459669500,0.08,0,0,14.6
1459670400,0.105,0,0,14.6
1459671300,0.126,0,0,17.48
1459672200,0.119,0,0,17.48
1459673100,0.126,0,0,17.48
1459674000,0.119,0,0,17.48
1459674900,0.126,0.01,0,18.55
1459675800,0.095,0,0,18.55
1459676700,0.104,0.01,0,18.55
1459677600,0.105,0.005,0,18.55
1459678500,0.126,0.005,0,17.36
1459679400,0.109,0.025,0,17.36
1459680300,0.115,0.015,0,17.36
1459681200,0.365,0.015,0,17.36
1459682100,0.664,0.015,0,17.67
1459683000,0.286,0.01,0,17.67
1459683900,0.121,0.01,0,17.67
1459684800,0.139,0.01,0,17.67
1459685700,0.12,0.01,0,15.48
1459686600,0.09,0.01,0,15.48
1459687500,0.11,0,0,15.48
1459688400,0.11,0.03,0,15.48
1459689300,0.11,0.021,0,14.8
1459690200,0.095,0,0,14.8
1459691100,0.075,0,0,14.8
1459692000,0.1,0.01,0,14.8
1459692900,0.11,0.01,0,12.75
1459693800,0.14,0.019,0,12.75
1459694700,0.104,0,0,12.75
1459695600,0.107,0,0,12.75
1459696500,0.079,0,0,12.18
1459697400,0.11,0,0,12.18
1459698300,0.1,0,0,12.18
1459699200,0.115,0,0,12.18
1459700100,0.125,0,0,13.02
1459701000,0.105,0,0,13.02
1459701900,0.13,0,0.01,13.02
1459702800,0.095,0,0.013,13.02
1459703700,0.114,0,0.023,15.77
1459704600,0.13,0.02,0.049,15.77
1459705500,0.231,0,0.04,15.77
1459706400,0.12,0.02,0.04,15.77
1459707300,0.15,0.03,0.049,21.19
1459708200,0.17,0.01,0.052,21.19
1459709100,0.185,0,0.038,21.19
1459710000,0.235,0,0.041,21.19
1459710900,0.25,0.02,0.041,23.15
1459711800,0.26,0,0.029,23.15
1459712700,0.226,0,0.034,23.15
1459713600,0.209,0,0.063,23.15
1459714500,0.225,0,0.053,25.28
1459715400,0.18,0,0.04,25.28
1459716300,0.15,0.01,0.036,25.28
1459717200,0.17,0,0.044,25.28
1459718100,0.4,0.01,0.04,25.01
1459719000,0.425,0,0.04,25.01
1459719900,0.335,0,0.04,25.01
1459720800,0.385,0.01,0.041,25.01
1459721700,0.07,0,0.054,24.32
1459722600,0.095,0,0.054,24.32
1459723500,0.091,0,0.035,24.32
1459724400,0.074,0.01,0.03,24.32
1459725300,0.085,0,0.036,20.9
1459726200,0.06,0,0.05,20.9
1459727100,0.085,0,0.047,20.9
1459728000,0.065,0,0.053,20.9
1459728900,0.095,0.01,0.048,21
1459729800,0.08,0,0.028,21
1459730700,0.08,0,0.039,21
1459731600,0.065,0,0.056,21
1459732500,0.076,0.01,0.028,19.59
1459733400,0.075,0,0.032,19.59
1459734300,0.085,0,0.053,19.59
1459735200,0.094,0,0.065,19.59
1459736100,0.076,0,0.04,19.15
1459737000,0.089,0,0.031,19.15
1459737900,0.105,0.01,0.036,19.15
1459738800,0.08,0,0.037,19.15
1459739700,0.065,0,0.037,18.75
1459740600,0.11,0,0.042,18.75
1459741500,0.09,0,0.035,18.75
1459742400,0.105,0,0.011,18.75
1459743300,0.145,0,0.012,18.72
1459744200,0.116,0.01,0.005,18.72
1459745100,0.124,0,0,18.72
1459746000,0.24,0.021,0,18.72
1459746900,0.231,0.049,0,20.39
1459747800,0.179,0.04,0,20.39
1459748700,0.11,0.04,0,20.39
1459749600,0.08,0.05,0,20.39
1459750500,0.09,0.05,0,29.1
1459751400,0.08,0.055,0,29.1
1459752300,0.089,0.065,0,29.1
1459753200,0.076,0.06,0,29.1
1459754100,0.1,0.096,0,34.19
1459755000,0.095,0.119,0,34.19
1459755900,0.101,0.055,0,34.19
1459756800,0.089,0.05,0,34.19
1459757700,0.105,0.075,0,35.42
1459758600,0.104,0.05,0,35.42
1459759500,0.091,0.025,0,35.42
1459760400,0.29,0.01,0,35.42
1459761300,0.2,0.065,0,33.5
1459762200,0.249,0.076,0,33.5
1459763100,0.091,0.164,0,33.5
1459764000,0.111,0.025,0,33.5
1459764900,0.085,0.01,0,29.62
1459765800,0.124,0,0,29.62
1459766700,0.16,0,0,29.62
1459767600,0.12,0,0,29.62
1459768500,0.11,0,0,25.1
1459769400,0.1,0.01,0,25.1
1459770300,0.11,0,0,25.1
1459771200,0.095,0,0,25.1
1459772100,0.11,0,0,23.37
1459773000,0.105,0,0,23.37
1459773900,0.099,0,0,23.37
1459774800,0.08,0,0,23.37
1459775700,0.096,0.011,0,23.83
1459776600,0.085,0,0,23.83
1459777500,0.111,0,0,23.83
1459778400,0.084,0,0,23.83
1459779300,0.09,0.044,0,23.93
1459780200,0.076,0.14,0,23.93
1459781100,0.089,0.045,0,23.93
1459782000,0.08,0,0,23.93
1459782900,0.1,0,0,23.04
1459783800,0.09,0,0,23.04
1459784700,0.09,0,0,23.04
1459785600,0.09,0.01,0,23.04
1459786500,0.07,0.011,0,27.42
1459787400,0.099,0,0,27.42
1459788300,0.081,0.01,0.015,27.42
1459789200,0.089,0.01,0.03,27.42
1459790100,0.085,0,0.04,29.25
1459791000,0.096,0.01,0.06,29.25
1459791900,0.131,0,0.05,29.25
1459792800,0.204,0.009,0.035,29.25
1459793700,0.155,0,0.034,32.96
1459794600,0.155,0.01,0.043,32.96
1459795500,0.126,0,0.047,32.96
1459796400,0.229,0.01,0.057,32.96
1459797300,0.231,0.01,0.064,35.05
1459798200,0.159,0,0.033,35.05
1459799100,0.195,0.01,0.032,35.05
1459800000,0.165,0,0.055,35.05
1459800900,0.185,0,0.05,36.1
1459801800,0.2,0,0.03,36.1
1459802700,0.131,0,0.047,36.1
1459803600,0.133,0,0.063,36.1
1459804500,0.146,0.01,0.051,35.6
1459805400,0.125,0,0.044,35.6
1459806300,0.14,0.01,0.046,35.6
1459807200,0.121,0,0.031,35.6
1459808100,0.109,0,0.037,30.3
1459809000,0.08,0,0.051,30.3
1459809900,0.08,0.01,0.065,30.3
1459810800,0.08,0.02,0.046,30.3
1459811700,0.08,0,0.048,25.96
1459812600,0.095,0.01,0.036,25.96
1459813500,0.066,0,0.044,25.96
1459814400,0.085,0,0.045,25.96
1459815300,0.064,0,0.042,21.39
1459816200,0.086,0,0.044,21.39
1459817100,0.068,0,0.053,21.39
1459818000,0.096,0.01,0.068,21.39
1459818900,0.08,0,0.047,20.8
1459819800,0.08,0,0.027,20.8
1459820700,0.069,0,0.039,20.8
1459821600,0.081,0,0.037,20.8
1459822500,0.075,0,0.048,20.76
1459823400,0.075,0.01,0.051,20.76
1459824300,0.095,0,0.06,20.76
1459825200,0.075,0,0.04,20.76
1459826100,0.099,0,0.03,20.31
1459827000,0.071,0,0.061,20.31
1459827900,0.095,0,0.021,20.31
1459828800,0.121,0.01,0.003,20.31
1459829700,0.154,0,0.003,20.34
1459830600,0.16,0,0.007,20.34
1459831500,0.11,0,0,20.34
1459832400,0.11,0,0,20.34
1459833300,0.136,0,0,21.79
1459834200,0.134,0,0,21.79
1459835100,0.1,0,0,21.79
1459836000,0.096,0.01,0,21.79
1459836900,0.085,0,0,27.84
1459837800,0.104,0,0,27.84
1459838700,0.095,0.01,0,27.84
1459839600,0.12,0,0,27.84
1459840500,0.091,0,0,32.76
1459841400,0.099,0.01,0,32.76
1459842300,0.1,0,0,32.76
1459843200,0.125,0,0,32.76
1459844100,0.105,0.01,0,35.18
1459845000,0.09,0,0,35.18
1459845900,0.09,0,0,35.18
1459846800,0.441,0.01,0,35.18
1459847700,0.33,0,0,34.92
1459848600,0.289,0,0,34.92
1459849500,0.415,0.01,0,34.92
1459850400,0.22,0.01,0,34.92
1459851300,0.14,0.021,0,34.1
1459852200,0.105,0,0,34.1
1459853100,0.1,0.01,0,34.1
1459854000,0.111,0.01,0,34.1
1459854900,0.104,0.009,0,32.93
1459855800,0.136,0.01,0,32.93
1459856700,0.114,0,0,32.93
1459857600,0.115,0.01,0,32.93
1459858500,0.16,0,0,29.52
1459859400,0.16,0.01,0,29.52
1459860300,0.121,0,0,29.52
1459861200,0.154,0,0,29.52
1459862100,0.135,0.01,0,26.58
1459863000,0.115,0,0,26.58
1459863900,0.125,0,0,26.58
1459864800,0.155,0,0,26.58
1459865700,0.135,0,0,24.74
1459866600,0.101,0,0,24.74
1459867500,0.094,0,0,24.74
1459868400,0.076,0,0,24.74
1459869300,0.089,0,0,24.19
1459870200,0.08,0,0,24.19
1459871100,0.1,0,0,24.19
1459872000,0.08,0.01,0,24.19
1459872900,0.095,0.065,0,23.96
1459873800,0.095,0.085,0,23.96
1459874700,0.105,0,0.016,23.96
1459875600,0.215,0,0.029,23.96
1459876500,0.11,0.005,0.04,27.05
1459877400,0.12,0.08,0.048,27.05
1459878300,0.105,0.005,0.033,27.05
1459879200,0.126,0,0.049,27.05
1459880100,0.134,0.01,0.065,29.79
1459881000,0.15,0.005,0.055,29.79
1459881900,0.12,0.025,0.04,29.79
1459882800,0.15,0.01,0.03,29.79
1459883700,0.1,0.01,0.04,30.66
1459884600,0.096,0.01,0.05,30.66
1459885500,0.074,0.04,0.04,30.66
1459886400,0.106,0,0.07,30.66
1459887300,0.08,0,0.05,30.04
1459888200,0.089,0,0.04,30.04
1459889100,0.1,0,0.051,30.04
1459890000,0.125,0,0.05,30.04
1459890900,0.135,0.01,0.039,28
1459891800,0.14,0,0.03,28
1459892700,0.14,0,0.057,28
1459893600,0.101,0,0.064,28
1459894500,0.099,0,0.048,25.32
1459895400,0.09,0.01,0.051,25.32
1459896300,0.08,0,0.035,25.32
1459897200,0.071,0,0.027,25.32
1459898100,0.08,0,0.055,21.97
1459899000,0.075,0.02,0.052,21.97
1459899900,0.09,0,0.052,21.97
1459900800,0.064,0.01,0.049,21.97
1459901700,0.095,0,0.05,20
1459902600,0.086,0,0.041,20
1459903500,0.08,0,0.049,20
1459904400,0.074,0,0.045,20
1459905300,0.106,0,0.037,19.2
1459906200,0.08,0.011,0.033,19.2
1459907100,0.069,0,0.068,19.2
1459908000,0.091,0,0.063,19.2
1459908900,0.08,0,0.039,19.06
1459909800,0.085,0,0.036,19.06
1459910700,0.085,0,0.042,19.06
1459911600,0.119,0,0.042,19.06
1459912500,0.065,0,0.046,18.95
1459913400,0.085,0.01,0.056,18.95
1459914300,0.11,0,0.041,18.95
1459915200,0.126,0,0.012,18.95
1459916100,0.114,0,0.005,19.02
1459917000,0.165,0,0,19.02
1459917900,0.12,0.01,0,19.02
1459918800,0.135,0,0,19.02
1459919700,0.18,0,0,20
1459920600,0.121,0,0,20
1459921500,0.104,0,0,20
1459922400,0.2,0,0,20
1459923300,0.116,0.005,0,24.33
1459924200,0.489,0.005,0,24.33
1459925100,0.215,0.024,0,24.33
1459926000,0.464,0.09,0,24.33
1459926900,0.21,0.1,0,32.97
1459927800,0.101,0.1,0,32.97
1459928700,0.091,0.095,0,32.97
1459929600,0.079,0.125,0,32.97
1459930500,0.11,0.13,0,34.24
1459931400,0.071,0.14,0,34.24
1459932300,0.069,0.065,0,34.24
1459933200,0.08,0.05,0,34.24
1459934100,0.08,0.01,0,25.98
1459935000,0.101,0.02,0,25.98
1459935900,0.09,0.01,0,25.98
1459936800,0.084,0.011,0,25.98
1459937700,0.081,0,0,23.24
1459938600,0.099,0.049,0,23.24
1459939500,0.085,0.01,0,23.24
1459940400,0.109,0,0,23.24
1459941300,0.091,0.01,0,21.97
1459942200,0.1,0.005,0,21.97
1459943100,0.091,0.005,0,21.97
1459944000,0.08,0,0,21.97
1459944900,0.09,0,0,21.25
1459945800,0.149,0.01,0,21.25
1459946700,0.115,0,0,21.25
1459947600,0.09,0.01,0,21.25
1459948500,0.105,0.01,0,20.02
1459949400,0.07,0.01,0,20.02
1459950300,0.085,0,0,20.02
1459951200,0.085,0,0,20.02
1459952100,0.095,0.02,0,19.75
1459953000,0.105,0.225,0,19.75
1459953900,0.09,0.225,0,19.75
1459954800,0.08,0.01,0,19.75
1459955700,0.091,0,0,19.85
1459956600,0.085,0,0,19.85
1459957500,0.074,0.105,0,19.85
1459958400,0.091,0.066,0,19.85
1459959300,0.085,0.014,0,20.09
1459960200,0.109,0.18,0,20.09
1459961100,0.07,0.095,0.015,20.09
1459962000,0.15,0,0.04,20.09
1459962900,0.25,0.07,0.06,21.59
1459963800,0.13,0,0.059,21.59
1459964700,0.126,0,0.046,21.59
1459965600,0.124,0.01,0.025,21.59
1459966500,0.145,0.01,0.05,23.1
1459967400,0.119,0,0.055,23.1
1459968300,0.101,0,0.037,23.1
1459969200,0.11,0.01,0.038,23.1
1459970100,0.14,0,0.065,26.71
1459971000,0.165,0.005,0.055,26.71
1459971900,0.15,0.005,0.045,26.71
1459972800,0.11,0,0.055,26.71
1459973700,0.145,0,0.035,28.26
1459974600,0.105,0,0.03,28.26
1459975500,0.13,0,0.045,28.26
1459976400,0.14,0,0.065,28.26
1459977300,0.156,0,0.055,23.23
1459978200,0.119,0.01,0.05,23.23
1459979100,0.126,0,0.05,23.23
1459980000,0.085,0,0.03,23.23
1459980900,0.09,0,0.04,21.06
1459981800,0.094,0,0.06,21.06
1459982700,0.085,0.01,0.042,21.06
1459983600,0.09,0,0.048,21.06
1459984500,0.075,0,0.054,19.01
1459985400,0.085,0,0.055,19.01
1459986300,0.071,0.01,0.049,19.01
1459987200,0.104,0,0.042,19.01
1459988100,0.08,0,0.04,16.42
1459989000,0.1,0.01,0.031,16.42
1459989900,0.08,0.03,0.049,16.42
1459990800,0.085,0.041,0.07,16.42
1459991700,0.08,0,0.06,16
1459992600,0.099,0,0.03,16
1459993500,0.08,0.009,0.04,16
1459994400,0.096,0,0.042,16
1459995300,0.111,0,0.049,13.46
1459996200,0.07,0,0.049,13.46
1459997100,0.099,0,0.049,13.46
1459998000,0.085,0,0.051,13.46
1459998900,0.085,0.005,0.04,12.57
1459999800,0.105,0.005,0.06,12.57
1460000700,0.115,0,0.03,12.57
1460001600,0.11,0,0.009,12.57
1460002500,0.15,0,0.006,13.49
1460003400,0.13,0,0,13.49
1460004300,0.14,0.01,0,13.49
1460005200,0.14,0,0,13.49
1460006100,0.24,0.05,0,17.37
1460007000,0.155,0.07,0,17.37
1460007900,0.085,0.06,0,17.37
1460008800,0.126,0.041,0,17.37
1460009700,0.11,0.054,0,22.62
1460010600,0.384,0.035,0,22.62
1460011500,0.215,0.04,0,22.62
1460012400,0.169,0.06,0,22.62
1460013300,0.101,0.051,0,28.4
1460014200,0.355,0.054,0,28.4
1460015100,0.49,0.075,0,28.4
1460016000,0.18,0.09,0,28.4
1460016900,0.12,0.12,0,31.31
1460017800,0.075,0.141,0,31.31
1460018700,0.17,0.02,0,31.31
1460019600,0.45,0.019,0,31.31
1460020500,0.31,0.01,0,26.33
1460021400,0.47,0,0,26.33
1460022300,0.595,0.05,0,26.33
1460023200,0.23,0.01,0,26.33
1460024100,0.35,0,0,21.55
1460025000,0.1,0,0,21.55
1460025900,0.15,0,0,21.55
1460026800,0.145,0,0,21.55
1460027700,0.105,0,0,21.56
1460028600,0.115,0.01,0,21.56
1460029500,0.101,0,0,21.56
1460030400,0.124,0,0,21.56
1460031300,0.105,0,0,22.32
1460032200,0.13,0,0,22.32
1460033100,0.1,0.01,0,22.32
1460034000,0.121,0,0,22.32
1460034900,0.099,0,0,21.6
1460035800,0.19,0,0,21.6
1460036700,0.09,0,0,21.6
1460037600,0.095,0,0,21.6
1460038500,0.105,0,0,22.57
1460039400,0.091,0.01,0,22.57
1460040300,0.085,0,0,22.57
1460041200,0.09,0,0,22.57
1460042100,0.104,0,0,21.86
1460043000,0.08,0,0,21.86
1460043900,0.095,0,0,21.86
1460044800,0.07,0,0,21.86
1460045700,0.085,0,0,21.94
1460046600,0.109,0,0.005,21.94
1460047500,0.117,0,0.04,21.94
1460048400,0.303,0,0.03,21.94
1460049300,0.166,0,0.03,22.73
1460050200,0.17,0,0.045,22.73
1460051100,0.111,0,0.045,22.73
1460052000,0.114,0.01,0.045,22.73
1460052900,0.28,0.01,0.07,28.59
1460053800,0.306,0,0.055,28.59
1460054700,0.374,0,0.035,28.59
1460055600,0.275,0,0.04,28.59
1460056500,0.24,0,0.055,31.11
1460057400,0.26,0,0.045,31.11
1460058300,0.185,0,0.035,31.11
1460059200,0.23,0,0.06,31.11
1460060100,0.235,0.01,0.05,32.68
1460061000,0.225,0,0.051,32.68
1460061900,0.17,0,0.059,32.68
1460062800,0.175,0,0.05,32.68
1460063700,0.091,0.03,0.03,29.41
1460064600,0.114,0.03,0.03,29.41
1460065500,0.066,0.01,0.05,29.41
1460066400,0.099,0.021,0.06,29.41
1460067300,0.09,0.139,0.06,28.27
1460068200,0.075,0.02,0.06,28.27
1460069100,0.09,0,0.03,28.27
1460070000,0.07,0.01,0.03,28.27
1460070900,0.085,0,0.06,23.54
1460071800,0.066,0.01,0.05,23.54
1460072700,0.085,0,0.04,23.54
1460073600,0.074,0,0.05,23.54
1460074500,0.091,0,0.06,23.39
1460075400,0.099,0,0.04,23.39
1460076300,0.08,0,0.05,23.39
1460077200,0.071,0,0.055,23.39
1460078100,0.099,0.01,0.03,21.69
1460079000,0.076,0,0.03,21.69
1460079900,0.094,0,0.06,21.69
1460080800,0.105,0,0.065,21.69
1460081700,0.075,0,0.06,21.18
1460082600,0.095,0,0.04,21.18
1460083500,0.094,0.01,0.04,21.18
1460084400,0.085,0,0.03,21.18
1460085300,0.101,0,0.05,20.52
1460086200,0.101,0,0.05,20.52
1460087100,0.094,0,0.04,20.52
1460088000,0.125,0,0.015,20.52
1460088900,0.125,0.025,0,21.04
1460089800,0.125,0.065,0,21.04
1460090700,0.15,0.09,0,21.04
1460091600,0.155,0.045,0,21.04
1460092500,0.205,0.055,0,21.72
1460093400,0.215,0.041,0,21.72
1460094300,0.12,0.039,0,21.72
1460095200,0.115,0.055,0,21.72
1460096100,0.156,0.07,0,29.12
1460097000,0.169,0.12,0,29.12
1460097900,0.305,0.08,0,29.12
1460098800,0.091,0.06,0,29.12
1460099700,0.143,0.056,0,35
1460100600,0.266,0.059,0,35
1460101500,0.26,0.04,0,35
1460102400,0.391,0.035,0,35
1460103300,0.739,0.09,0,38.2
1460104200,0.455,0.055,0,38.2
1460105100,0.315,0.05,0,38.2
1460106000,0.156,0,0,38.2
1460106900,0.2,0,0,37.55
1460107800,0.179,0.015,0,37.55
1460108700,0.15,0.03,0,37.55
1460109600,0.12,0.045,0,37.55
1460110500,0.09,0,0,34.22
1460111400,0.155,0.01,0,34.22
1460112300,0.09,0,0,34.22
1460113200,0.13,0,0,34.22
1460114100,0.11,0,0,32.96
1460115000,0.125,0,0,32.96
1460115900,0.111,0,0,32.96
1460116800,0.089,0.01,0,32.96
1460117700,0.125,0,0,29.74
1460118600,0.106,0,0,29.74
1460119500,0.154,0,0,29.74
1460120400,0.225,0.01,0,29.74
1460121300,0.145,0,0,27.9
1460122200,0.17,0,0,27.9
1460123100,0.125,0,0,27.9
1460124000,0.08,0,0,27.9
1460124900,0.12,0,0,26.36
1460125800,0.165,0,0,26.36
1460126700,0.13,0,0,26.36
1460127600,0.15,0,0,26.36
