load1,load2,load3,price
0.071,0.0,0.05,27.98
0.08,0.0,0.034,27.98
0.072,0.009,0.041,27.98
0.09,0.0,0.035,27.98
0.088,0.0,0.052,24.36
0.08,0.0,0.034,24.36
0.08,0.0,0.035,24.36
0.073,0.0,0.047,24.36
0.08,0.01,0.058,23.49
0.097,0.0,0.057,23.49
0.09,0.0,0.04,23.49
0.072,0.0,0.037,23.49
0.107,0.0,0.04,22.6
0.073,0.0,0.049,22.6
0.088,0.01,0.032,22.6
0.08,0.0,0.037,22.6
0.089,0.0,0.041,21.75
0.102,0.0,0.045,21.75
0.1,0.0,0.093,21.75
0.097,0.0,0.104,21.75
0.082,0.01,0.1,21.26
0.119,0.0,0.09,21.26
0.09,0.035,0.055,21.26
0.119,0.065,0.465,21.26
0.131,0.081,0.613,20.5
0.143,0.124,0.192,20.5
0.185,0.075,0.0,20.5
0.133,0.061,0.0,20.5
0.135,0.049,0.185,20.66
0.135,0.045,0.005,20.66
0.148,0.055,0.355,20.66
0.104,0.07,0.322,20.66
0.129,0.055,0.072,22.88
0.14,0.045,0.041,22.88
0.139,0.035,0.0,22.88
0.118,0.005,0.027,22.88
0.112,0.0,0.003,23.06
0.12,0.035,0.0,23.06
0.11,0.015,0.0,23.06
0.13,0.02,0.043,23.06
0.14,0.0,0.017,22.55
0.563,0.01,0.0,22.55
0.214,0.005,0.02,22.55
0.114,0.015,0.0,22.55
0.117,0.01,0.0,20.32
0.142,0.021,0.0,20.32
0.343,0.0,0.0,20.32
0.294,0.02,0.0,20.32
0.133,0.01,0.0,18.95
0.107,0.009,0.0,18.95
0.123,0.0,0.0,18.95
0.11,0.0,0.0,18.95
0.09,0.02,0.0,16.19
0.109,0.0,0.0,16.19
0.101,0.0,0.032,16.19
0.11,0.0,0.048,16.19
0.1,0.0,0.0,15.24
0.121,0.0,0.0,15.24
0.089,0.0,0.09,15.24
0.093,0.0,0.0,15.24
0.105,0.0,0.038,15.09
0.237,0.0,0.241,15.09
0.282,0.0,0.271,15.09
0.141,0.0,0.133,15.09
0.16,0.0,0.052,13.29
0.122,0.0,0.07,13.29
0.089,0.0,0.101,13.29
0.092,0.01,0.086,13.29
0.119,0.02,0.056,17.42
0.151,0.0,0.075,17.42
0.079,0.01,0.061,17.42
0.1,0.01,0.072,17.42
0.098,0.0,0.047,19.06
0.525,0.02,0.054,19.06
0.129,0.0,0.047,19.06
0.563,0.01,0.069,19.06
0.173,0.01,0.061,23.9
0.122,0.02,0.161,23.9
0.128,0.01,0.266,23.9
0.34,0.01,0.168,23.9
0.25,0.01,0.078,26.28
0.15,0.005,0.176,26.28
0.12,0.005,0.654,26.28
0.111,0.01,0.103,26.28
0.131,0.0,0.09,30.94
0.11,0.0,0.07,30.94
0.128,0.041,0.195,30.94
0.15,0.029,0.153,30.94
0.075,0.0,0.087,31.49
0.088,0.01,0.228,31.49
0.061,0.01,0.072,31.49
0.099,0.0,0.17,31.49
0.071,0.01,0.139,28.94
0.099,0.01,0.142,28.94
0.08,0.0,0.138,28.94
0.078,0.01,0.07,28.94
0.08,0.0,0.213,23.42
0.071,0.0,0.07,23.42
0.082,0.0,0.203,23.42
0.088,0.005,0.073,23.42
0.082,0.005,0.17,17.79
0.07,0.0,0.147,17.79
0.088,0.0,0.081,17.79
0.07,0.0,0.206,17.79
0.083,0.01,0.061,10.38
0.094,0.0,0.184,10.38
0.083,0.0,0.102,10.38
0.08,0.0,0.141,10.38
0.073,0.0,0.141,7.62
0.107,0.0,0.069,7.62
0.07,0.005,0.215,7.62
0.109,0.005,0.058,7.62
0.071,0.0,0.238,4.6
0.09,0.0,0.089,4.6
0.118,0.0,0.256,4.6
0.072,0.0,0.151,4.6
0.11,0.0,0.161,2.81
0.083,0.0,0.198,2.81
0.126,0.065,0.049,2.81
0.101,0.066,0.46,2.81
0.125,0.074,0.51,0.13
0.104,0.095,0.226,0.13
0.112,0.106,0.004,0.13
0.099,0.069,0.01,0.13
0.09,0.156,0.1,-1.0
0.1,0.079,0.0,-1.0
0.09,0.065,0.0,-1.0
0.108,0.06,0.04,-1.0
0.103,0.071,0.0,0.5
0.119,0.044,0.0,0.5
0.099,0.015,0.0,0.5
0.131,0.015,0.025,0.5
0.107,0.0,0.035,2.59
0.113,0.0,0.0,2.59
0.108,0.01,0.04,2.59
0.095,0.0,0.0,2.59
0.106,0.01,0.0,-0.94
0.106,0.0,0.0,-0.94
0.348,0.01,0.02,-0.94
0.119,0.02,0.0,-0.94
0.118,0.01,0.077,-1.11
0.12,0.02,0.023,-1.11
0.327,0.025,0.0,-1.11
0.163,0.005,0.0,-1.11
0.148,0.02,0.0,-0.9
0.16,0.021,0.0,-0.9
0.139,0.01,0.0,-0.9
0.141,0.02,0.0,-0.9
0.123,0.009,0.0,-5.68
0.158,0.02,0.0,-5.68
0.131,0.0,0.0,-5.68
0.102,0.01,0.0,-5.68
0.088,0.0,0.0,-25.72
0.092,0.01,0.0,-25.72
0.087,0.0,0.0,-25.72
0.112,0.0,0.0,-25.72
0.164,0.02,0.0,-10.97
0.24,0.0,0.074,-10.97
0.612,0.0,0.136,-10.97
0.161,0.0,0.1,-10.97
0.15,0.0,0.196,-7.82
0.388,0.0,0.068,-7.82
0.394,0.0,0.066,-7.82
0.138,0.0,0.334,-7.82
0.15,0.01,0.089,-5.19
0.13,0.0,0.162,-5.19
0.169,0.0,0.185,-5.19
0.161,0.0,0.114,-5.19
0.14,0.0,0.237,2.02
0.16,0.0,0.262,2.02
0.149,0.0,0.089,2.02
0.171,0.0,0.101,2.02
0.168,0.01,0.101,21.33
0.161,0.0,0.116,21.33
0.15,0.0,0.115,21.33
0.123,0.0,0.118,21.33
0.151,0.0,0.104,23.65
0.153,0.0,0.098,23.65
0.187,0.0,0.09,23.65
0.119,0.0,0.095,23.65
0.148,0.01,0.077,25.32
0.129,0.0,0.075,25.32
0.17,0.0,0.082,25.32
0.179,0.005,0.066,25.32
0.097,0.005,0.07,26.11
0.088,0.0,0.05,26.11
0.07,0.0,0.038,26.11
0.089,0.01,0.049,26.11
0.073,0.0,0.053,27.22
0.079,0.0,0.037,27.22
0.068,0.0,0.036,27.22
0.08,0.01,0.047,27.22
0.063,0.0,0.064,22.9
0.09,0.01,0.058,22.9
0.097,0.0,0.033,22.9
0.072,0.0,0.037,22.9
0.078,0.0,0.045,22.61
0.07,0.0,0.038,22.61
0.08,0.0,0.043,22.61
0.07,0.0,0.029,22.61
0.091,0.01,0.053,20.89
0.069,0.0,0.047,20.89
0.081,0.0,0.054,20.89
0.061,0.0,0.044,20.89
0.08,0.0,0.043,19.51
0.088,0.0,0.049,19.51
0.089,0.01,0.037,19.51
0.073,0.0,0.031,19.51
0.07,0.0,0.039,18.91
0.078,0.0,0.066,18.91
0.1,0.01,0.508,18.91
0.08,0.0,0.526,18.91
0.097,0.0,0.18,19.46
0.181,0.0,0.089,19.46
0.132,0.0,0.045,19.46
0.15,0.0,0.424,19.46
0.09,0.0,0.646,20.69
0.09,0.0,0.072,20.69
0.09,0.01,0.0,20.69
0.09,0.0,0.03,20.69
0.12,0.0,0.05,28.05
0.073,0.0,0.005,28.05
0.115,0.0,0.055,28.05
0.119,0.0,0.04,28.05
0.123,0.0,0.059,34.51
0.1,0.01,0.021,34.51
0.141,0.01,0.0,34.51
0.099,0.01,0.0,34.51
0.11,0.011,0.0,35.93
0.145,0.0,0.0,35.93
0.102,0.01,0.0,35.93
0.102,0.0,0.0,35.93
0.073,0.02,0.0,33.99
0.087,0.009,0.0,33.99
0.063,0.01,0.0,33.99
0.233,0.0,0.0,33.99
0.185,0.01,0.0,36.0
0.109,0.015,0.0,36.0
0.063,0.015,0.0,36.0
0.1,0.02,0.0,36.0
0.07,0.01,0.0,35.94
0.09,0.01,0.0,35.94
0.099,0.01,0.0,35.94
0.099,0.0,0.0,35.94
0.091,0.01,0.0,33.91
0.092,0.0,0.0,33.91
0.107,0.0,0.02,33.91
0.08,0.0,0.02,33.91
0.13,0.0,0.0,33.54
0.08,0.0,0.0,33.54
0.091,0.0,0.13,33.54
0.087,0.0,0.0,33.54
0.114,0.04,0.0,32.5
0.095,0.01,0.01,32.5
0.113,0.0,0.112,32.5
0.233,0.0,0.019,32.5
0.385,0.0,0.009,32.78
0.132,0.0,0.028,32.78
0.12,0.0,0.069,32.78
0.112,0.0,0.063,32.78
0.089,0.03,0.076,31.96
0.139,0.0,0.069,31.96
0.158,0.0,0.067,31.96
0.281,0.021,0.076,31.96
0.167,0.01,0.057,31.68
0.144,0.01,0.057,31.68
0.131,0.0,0.055,31.68
0.124,0.0,0.082,31.68
0.417,0.0,0.218,32.49
0.184,0.01,0.108,32.49
0.224,0.0,0.086,32.49
0.235,0.0,0.1,32.49
0.218,0.0,0.129,33.09
0.231,0.009,0.089,33.09
0.211,0.0,0.104,33.09
0.218,0.01,0.103,33.09
0.232,0.0,0.082,33.97
0.193,0.0,0.056,33.97
0.132,0.0,0.048,33.97
0.177,0.01,0.061,33.97
0.15,0.0,0.063,31.97
0.124,0.015,0.057,31.97
0.117,0.005,0.047,31.97
0.094,0.0,0.038,31.97
0.095,0.01,0.052,24.47
0.111,0.0,0.04,24.47
0.085,0.0,0.037,24.47
0.087,0.0,0.035,24.47
0.11,0.0,0.048,22.71
0.09,0.0,0.046,22.71
0.1,0.01,0.057,22.71
0.08,0.01,0.042,22.71
0.09,0.0,0.055,21.99
0.08,0.0,0.042,21.99
0.092,0.01,0.035,21.99
0.087,0.0,0.033,21.99
0.073,0.0,0.043,21.75
0.078,0.0,0.042,21.75
0.073,0.01,0.038,21.75
0.08,0.0,0.047,21.75
0.077,0.0,0.054,20.48
0.1,0.0,0.057,20.48
0.063,0.0,0.039,20.48
0.114,0.0,0.04,20.48
0.083,0.0,0.038,20.0
0.08,0.01,0.052,20.0
0.108,0.0,0.147,20.0
0.092,0.0,0.089,20.0
0.1,0.0,0.214,20.72
0.07,0.0,0.114,20.72
0.117,0.0,0.066,20.72
0.124,0.0,0.41,20.72
0.184,0.0,0.651,22.61
0.117,0.01,0.009,22.61
0.158,0.0,0.028,22.61
0.257,0.0,0.124,22.61
0.41,0.0,0.018,26.13
0.25,0.01,0.032,26.13
0.536,0.047,0.068,26.13
0.224,0.123,0.0,26.13
0.303,0.03,0.0,34.38
1.212,0.0,0.0,34.38
0.739,0.07,0.0,34.38
0.227,0.015,0.0,34.38
0.13,0.005,0.0,37.09
0.103,0.01,0.0,37.09
0.138,0.0,0.0,37.09
0.109,0.01,0.0,37.09
0.153,0.0,0.0,36.19
0.541,0.0,0.023,36.19
0.148,0.0,0.272,36.19
0.127,0.0,0.025,36.19
0.114,0.01,0.0,36.94
0.239,0.0,0.0,36.94
1.08,0.0,0.0,36.94
1.051,0.0,0.0,36.94
0.614,0.0,0.0,36.06
0.312,0.0,0.0,36.06
0.373,0.0,0.0,36.06
1.266,0.0,0.0,36.06
0.687,0.0,0.0,33.09
0.429,0.0,0.0,33.09
0.199,0.0,0.0,33.09
0.192,0.0,0.0,33.09
0.194,0.0,0.0,33.0
0.208,0.0,0.0,33.0
0.153,0.0,0.03,33.0
0.802,0.0,0.327,33.0
0.952,0.0,0.013,32.69
0.633,0.0,0.01,32.69
0.419,0.0,0.018,32.69
0.126,0.0,0.026,32.69
0.102,0.0,0.049,30.92
0.078,0.021,0.078,30.92
0.083,0.0,0.095,30.92
0.097,0.0,0.11,30.92
0.346,0.0,0.094,29.12
0.214,0.0,0.097,29.12
0.131,0.0,0.131,29.12
0.107,0.0,0.149,29.12
0.119,0.0,0.111,29.8
0.253,0.0,0.105,29.8
0.131,0.0,0.112,29.8
0.137,0.0,0.111,29.8
0.139,0.0,0.115,31.25
0.141,0.0,0.106,31.25
0.174,0.0,0.138,31.25
0.176,0.0,0.122,31.25
0.16,0.0,0.146,32.2
0.189,0.01,0.171,32.2
0.17,0.0,0.179,32.2
0.168,0.0,0.099,32.2
0.155,0.0,0.081,31.64
0.138,0.01,0.092,31.64
0.18,0.0,0.077,31.64
0.102,0.0,0.076,31.64
0.113,0.0,0.077,32.38
0.076,0.01,0.076,32.38
0.101,0.0,0.074,32.38
0.071,0.0,0.075,32.38
0.09,0.009,0.06,30.43
0.089,0.0,0.063,30.43
0.08,0.0,0.078,30.43
0.09,0.01,0.059,30.43
0.062,0.0,0.067,24.98
0.08,0.005,0.064,24.98
0.07,0.005,0.089,24.98
0.08,0.0,0.078,24.98
0.078,0.01,0.065,22.97
0.09,0.0,0.06,22.97
0.07,0.0,0.077,22.97
0.073,0.01,0.06,22.97
0.077,0.0,0.067,22.57
0.073,0.0,0.056,22.57
0.077,0.0,0.081,22.57
0.08,0.0,0.059,22.57
0.101,0.01,0.077,21.57
0.069,0.0,0.08,21.57
0.098,0.0,0.066,21.57
0.083,0.0,0.082,21.57
0.072,0.01,0.054,21.0
0.085,0.0,0.064,21.0
0.122,0.0,0.23,21.0
0.111,0.0,0.772,21.0
0.078,0.0,0.426,21.63
0.138,0.0,0.062,21.63
0.206,0.01,0.071,21.63
0.156,0.0,0.4,21.63
0.092,0.0,0.048,22.99
0.102,0.0,0.005,22.99
0.09,0.0,0.08,22.99
0.08,0.0,0.09,22.99
0.136,0.0,0.0,30.92
0.134,0.01,0.14,30.92
0.104,0.0,0.006,30.92
0.104,0.01,0.102,30.92
0.089,0.01,0.032,35.8
0.09,0.01,0.057,35.8
0.1,0.01,0.093,35.8
0.1,0.01,0.007,35.8
0.109,0.01,0.123,39.2
0.101,0.0,0.014,39.2
0.103,0.01,0.056,39.2
0.095,0.0,0.0,39.2
0.092,0.01,0.0,34.99
0.1,0.0,0.062,34.99
0.11,0.01,0.083,34.99
0.294,0.0,0.045,34.99
0.206,0.0,0.028,34.16
0.147,0.0,0.125,34.16
0.125,0.01,0.199,34.16
0.118,0.0,0.365,34.16
0.123,0.0,0.631,33.07
0.107,0.0,0.002,33.07
0.097,0.0,0.0,33.07
0.114,0.0,0.105,33.07
0.1,0.0,0.242,31.02
0.099,0.0,0.213,31.02
0.1,0.0,0.228,31.02
0.09,0.0,0.449,31.02
0.099,0.0,0.255,28.95
0.092,0.0,0.038,28.95
0.1,0.0,0.079,28.95
0.079,0.0,0.111,28.95
0.091,0.0,0.0,30.13
0.08,0.0,0.037,30.13
0.099,0.0,0.093,30.13
0.11,0.0,0.0,30.13
0.072,0.0,0.023,30.12
0.095,0.0,0.037,30.12
0.131,0.0,0.055,30.12
0.163,0.0,0.067,30.12
0.082,0.0,0.062,30.9
0.11,0.01,0.063,30.9
0.087,0.0,0.533,30.9
0.121,0.0,0.103,30.9
0.1,0.0,0.075,32.92
0.133,0.0,0.217,32.92
0.199,0.0,0.148,32.92
0.182,0.0,0.102,32.92
0.153,0.0,0.245,35.8
0.16,0.0,0.093,35.8
0.297,0.0,0.251,35.8
0.181,0.0,0.088,35.8
0.192,0.01,0.228,36.61
0.167,0.0,0.11,36.61
0.173,0.0,0.085,36.61
0.129,0.0,0.258,36.61
0.141,0.0,0.074,36.76
0.16,0.011,0.247,36.76
0.121,0.0,0.085,36.76
0.138,0.0,0.176,36.76
0.093,0.01,0.153,35.49
0.092,0.0,0.092,35.49
0.099,0.0,0.198,35.49
0.099,0.0,0.076,35.49
0.08,0.0,0.229,34.92
0.091,0.0,0.067,34.92
0.07,0.005,0.141,34.92
0.071,0.005,0.154,34.92
0.089,0.0,0.115,28.06
0.071,0.0,0.19,28.06
0.078,0.01,0.057,28.06
0.063,0.0,0.173,28.06
0.087,0.009,0.116,25.74
0.063,0.0,0.184,25.74
0.087,0.0,0.098,25.74
0.073,0.0,0.102,25.74
0.08,0.0,0.188,24.16
0.095,0.0,0.068,24.16
0.075,0.01,0.229,24.16
0.077,0.0,0.075,24.16
0.073,0.0,0.158,23.42
0.098,0.0,0.138,23.42
0.07,0.0,0.082,23.42
0.1,0.0,0.195,23.42
0.062,0.0,0.062,23.27
0.079,0.01,0.228,23.27
0.116,0.0,0.052,23.27
0.095,0.0,0.121,23.27
0.097,0.0,0.176,23.33
0.111,0.0,0.128,23.33
0.146,0.0,0.167,23.33
0.155,0.0,0.033,23.33
0.128,0.0,0.252,23.79
0.142,0.01,0.062,23.79
0.315,0.0,0.138,23.79
0.393,0.0,0.017,23.79
0.189,0.0,0.286,26.15
0.534,0.0,0.385,26.15
0.117,0.0,0.366,26.15
0.107,0.01,0.884,26.15
0.093,0.01,0.764,30.96
0.098,0.01,0.427,30.96
0.092,0.01,0.51,30.96
0.101,0.0,0.316,30.96
0.089,0.01,0.463,30.97
0.12,0.0,0.11,30.97
0.089,0.01,0.02,30.97
0.101,0.0,0.028,30.97
0.09,0.02,0.012,27.94
0.1,0.01,0.0,27.94
0.098,0.02,0.012,27.94
0.104,0.01,0.025,27.94
0.099,0.01,0.003,25.57
0.092,0.01,0.0,25.57
0.105,0.01,0.0,25.57
0.082,0.02,0.0,25.57
0.1,0.011,0.0,24.79
0.1,0.02,0.0,24.79
0.099,0.019,0.0,24.79
0.092,0.02,0.17,24.79
0.1,0.01,0.04,25.46
0.09,0.01,0.0,25.46
0.099,0.0,0.0,25.46
0.097,0.0,0.0,25.46
0.083,0.0,0.0,24.71
0.09,0.0,0.0,24.71
0.08,0.025,0.008,24.71
0.092,0.035,0.057,24.71
0.087,0.0,0.16,24.69
0.102,0.0,0.434,24.69
0.082,0.0,0.644,24.69
0.078,0.0,0.193,24.69
0.078,0.0,0.037,25.16
0.073,0.0,0.054,25.16
0.087,0.0,0.164,25.16
0.081,0.0,0.109,25.16
0.133,0.0,0.065,25.76
0.117,0.0,0.23,25.76
0.101,0.0,0.06,25.76
0.1,0.0,0.084,25.76
0.079,0.0,0.288,28.07
0.091,0.025,0.315,28.07
0.072,0.005,0.192,28.07
0.087,0.02,0.213,28.07
0.08,0.01,0.09,34.0
0.091,0.02,0.248,34.0
0.09,0.0,0.093,34.0
0.089,0.01,0.176,34.0
0.09,0.0,0.154,35.27
0.073,0.0,0.148,35.27
0.09,0.0,0.226,35.27
0.087,0.0,0.096,35.27
0.1,0.0,0.198,34.95
0.26,0.01,0.143,34.95
0.08,0.0,0.141,34.95
0.08,0.011,0.175,34.95
0.099,0.0,0.067,32.94
0.08,0.0,0.248,32.94
0.073,0.0,0.072,32.94
0.08,0.01,0.188,32.94
0.08,0.0,0.185,33.1
0.088,0.0,0.153,33.1
0.08,0.0,0.206,33.1
0.082,0.0,0.066,33.1
0.071,0.0,0.236,26.94
0.08,0.0,0.067,26.94
0.077,0.0,0.101,26.94
0.08,0.01,0.183,26.94
0.088,0.0,0.068,24.43
0.075,0.0,0.253,24.43
0.078,0.0,0.065,24.43
0.072,0.0,0.152,24.43
0.08,0.0,0.144,23.42
0.069,0.01,0.071,23.42
0.09,0.009,0.226,23.42
0.077,0.0,0.042,23.42
0.083,0.01,0.225,21.95
0.068,0.0,0.072,21.95
0.082,0.0,0.093,21.95
0.078,0.0,0.216,21.95
0.08,0.0,0.094,20.61
0.09,0.0,0.224,20.61
0.09,0.0,0.046,20.61
0.08,0.01,0.232,20.61
0.097,0.0,0.06,21.69
0.141,0.0,0.173,21.69
0.099,0.0,0.149,21.69
0.113,0.0,0.139,21.69
0.09,0.0,0.212,23.45
0.08,0.0,0.052,23.45
0.08,0.01,0.185,23.45
0.072,0.0,0.03,23.45
0.091,0.0,0.095,27.88
0.08,0.0,0.055,27.88
0.09,0.0,0.026,27.88
0.069,0.0,0.493,27.88
0.08,0.0,0.491,32.99
0.078,0.01,0.0,32.99
0.089,0.0,0.036,32.99
0.101,0.02,0.092,32.99
0.081,0.0,0.046,35.48
0.1,0.01,0.236,35.48
0.089,0.0,0.01,35.48
0.1,0.01,0.054,35.48
0.1,0.005,0.378,34.26
0.12,0.005,0.148,34.26
0.091,0.015,0.0,34.26
0.102,0.005,0.128,34.26
0.097,0.01,0.16,32.95
0.099,0.01,0.132,32.95
0.102,0.01,0.128,32.95
0.1,0.01,0.042,32.95
0.109,0.01,0.14,32.91
0.092,0.0,0.149,32.91
0.109,0.01,0.051,32.91
0.09,0.0,0.012,32.91
0.109,0.01,0.021,30.37
0.1,0.0,0.027,30.37
0.1,0.01,0.097,30.37
0.089,0.01,0.172,30.37
0.09,0.0,0.001,27.2
0.092,0.0,0.0,27.2
0.1,0.011,0.0,27.2
0.099,0.0,0.0,27.2
0.08,0.01,0.153,26.64
0.083,0.0,0.027,26.64
0.078,0.01,0.014,26.64
0.092,0.01,0.216,26.64
0.087,0.009,0.096,26.86
0.102,0.01,0.112,26.86
0.078,0.0,0.116,26.86
0.08,0.01,0.237,26.86
0.08,0.0,0.102,27.68
0.08,0.01,0.111,27.68
0.092,0.0,0.27,27.68
0.09,0.01,0.1,27.68
0.141,0.005,0.11,30.96
0.097,0.005,0.277,30.96
0.102,0.01,0.158,30.96
0.095,0.01,0.083,30.96
0.096,0.045,0.093,32.91
0.078,0.075,0.283,32.91
0.092,0.01,0.129,32.91
0.09,0.0,0.108,32.91
0.077,0.011,0.236,33.2
0.101,0.01,0.135,33.2
0.072,0.0,0.109,33.2
0.1,0.0,0.185,33.2
0.078,0.01,0.212,32.19
0.072,0.0,0.103,32.19
0.077,0.0,0.058,32.19
0.101,0.0,0.05,32.19
0.082,0.0,0.049,31.85
0.07,0.059,0.049,31.85
0.087,0.055,0.049,31.85
0.073,0.015,0.05,31.85
0.087,0.0,0.048,30.23
0.081,0.0,0.067,30.23
0.082,0.0,0.054,30.23
0.078,0.0,0.044,30.23
0.087,0.0,0.045,25.99
0.11,0.01,0.052,25.99
0.102,0.0,0.047,25.99
0.09,0.085,0.033,25.99
0.082,0.19,0.035,28.92
0.078,0.16,0.049,28.92
0.07,0.24,0.051,28.92
0.083,0.186,0.05,28.92
0.068,0.184,0.052,24.38
0.092,0.15,0.044,24.38
0.078,0.151,0.043,24.38
0.08,0.169,0.042,24.38
0.07,0.12,0.029,22.79
0.08,0.095,0.055,22.79
0.08,0.07,0.04,22.79
0.078,0.041,0.035,22.79
0.092,0.049,0.047,22.14
0.068,0.075,0.083,22.14
0.102,0.055,0.155,22.14
0.068,0.055,0.107,22.14
0.08,0.055,0.087,21.69
0.081,0.04,0.075,21.69
0.089,0.04,0.158,21.69
0.08,0.05,0.229,21.69
0.081,0.04,0.058,21.91
0.092,0.046,0.026,21.91
0.07,0.064,0.028,21.91
0.097,0.065,0.172,21.91
0.08,0.055,0.0,22.56
0.092,0.061,0.123,22.56
0.076,0.049,0.017,22.56
0.094,0.03,0.369,22.56
0.08,0.02,0.534,24.02
0.09,0.01,0.237,24.02
0.089,0.0,0.0,24.02
0.163,0.005,0.0,24.02
0.117,0.005,0.0,26.57
0.11,0.08,0.08,26.57
0.101,0.01,0.0,26.57
0.109,0.01,0.03,26.57
0.11,0.015,0.135,26.95
0.08,0.005,0.175,26.95
0.073,0.011,0.003,26.95
0.087,0.01,0.017,26.95
0.073,0.01,0.0,24.46
0.097,0.01,0.037,24.46
0.08,0.004,0.043,24.46
0.083,0.005,0.0,24.46
0.07,0.01,0.0,23.49
0.08,0.0,0.09,23.49
0.087,0.0,0.178,23.49
0.093,0.01,0.202,23.49
0.107,0.0,0.365,22.87
0.089,0.0,0.369,22.87
0.102,0.0,0.296,22.87
0.082,0.0,0.434,22.87
0.1,0.0,0.646,22.06
0.097,0.0,0.46,22.06
0.09,0.0,0.564,22.06
0.09,0.0,0.922,22.06
0.09,0.0,0.546,21.47
0.09,0.0,0.29,21.47
0.09,0.0,0.321,21.47
0.101,0.0,0.294,21.47
0.08,0.0,0.079,20.42
0.09,0.0,0.077,20.42
0.068,0.0,0.115,20.42
0.083,0.0,0.066,20.42
0.078,0.0,0.053,20.0
0.101,0.0,0.073,20.0
0.089,0.0,0.075,20.0
0.072,0.0,0.089,20.0
0.077,0.0,0.106,22.01
0.073,0.0,0.097,22.01
0.097,0.0,0.109,22.01
0.112,0.0,0.081,22.01
0.089,0.015,0.074,25.57
0.145,0.11,0.077,25.57
0.135,0.015,0.079,25.57
0.157,0.01,0.093,25.57
0.168,0.01,0.088,26.42
0.172,0.01,0.079,26.42
0.123,0.0,0.101,26.42
0.127,0.01,0.079,26.42
0.114,0.011,0.06,27.1
0.129,0.0,0.06,27.1
0.121,0.01,0.057,27.1
0.129,0.0,0.056,27.1
0.09,0.0,0.034,25.69
0.099,0.0,0.049,25.69
0.102,0.0,0.043,25.69
0.089,0.01,0.051,25.69
0.091,0.01,0.058,23.37
0.079,0.009,0.045,23.37
0.091,0.01,0.047,23.37
0.097,0.0,0.041,23.37
0.092,0.0,0.044,22.31
0.09,0.0,0.031,22.31
0.073,0.0,0.043,22.31
0.09,0.01,0.047,22.31
0.094,0.0,0.032,18.03
0.093,0.0,0.057,18.03
0.089,0.0,0.054,18.03
0.08,0.0,0.053,18.03
0.09,0.0,0.032,13.15
0.08,0.01,0.037,13.15
0.101,0.0,0.049,13.15
0.09,0.0,0.035,13.15
0.08,0.0,0.041,12.97
0.091,0.0,0.04,12.97
0.072,0.0,0.048,12.97
0.098,0.0,0.053,12.97
0.089,0.0,0.043,13.17
0.093,0.01,0.501,13.17
0.107,0.0,0.327,13.17
0.08,0.0,0.165,13.17
0.09,0.0,0.083,8.9
0.098,0.0,0.189,8.9
0.102,0.0,0.095,8.9
0.091,0.01,0.319,8.9
0.089,0.0,0.042,6.16
0.11,0.0,0.012,6.16
0.073,0.0,0.12,6.16
0.13,0.0,0.0,6.16
0.137,0.0,0.07,10.58
0.113,0.01,0.227,10.58
0.09,0.0,0.186,10.58
0.088,0.0,0.284,10.58
0.09,0.0,0.125,13.87
0.106,0.0,0.058,13.87
0.124,0.01,0.0,13.87
0.109,0.01,0.0,13.87
0.248,0.0,0.025,14.67
0.129,0.0,0.015,14.67
0.183,0.0,0.0,14.67
0.14,0.0,0.0,14.67
0.101,0.0,0.017,15.23
0.107,0.0,0.12,15.23
0.102,0.01,0.023,15.23
0.1,0.0,0.0,15.23
0.532,0.0,0.0,12.87
0.395,0.0,0.0,12.87
0.124,0.0,0.0,12.87
0.145,0.01,0.0,12.87
0.192,0.0,0.0,14.03
0.222,0.0,0.0,14.03
0.581,0.0,0.0,14.03
1.356,0.0,0.0,14.03
0.716,0.0,0.0,10.46
0.527,0.0,0.0,10.46
0.217,0.0,0.0,10.46
0.111,0.0,0.0,10.46
0.142,0.0,0.0,8.57
0.128,0.0,0.0,8.57
0.143,0.0,0.125,8.57
0.146,0.0,0.045,8.57
0.15,0.0,0.0,4.6
0.161,0.0,0.005,4.6
0.16,0.0,0.138,4.6
0.177,0.0,0.087,4.6
0.175,0.0,0.04,3.78
0.138,0.0,0.05,3.78
0.155,0.0,0.047,3.78
0.172,0.0,0.058,3.78
0.183,0.0,0.061,5.32
0.15,0.0,0.079,5.32
0.219,0.0,0.067,5.32
0.16,0.0,0.078,5.32
0.15,0.0,0.117,8.42
0.161,0.0,0.098,8.42
0.13,0.0,0.09,8.42
0.122,0.0,0.083,8.42
0.158,0.0,0.109,18.08
0.119,0.0,0.108,18.08
0.181,0.0,0.101,18.08
0.149,0.01,0.109,18.08
0.17,0.0,0.12,21.88
0.188,0.0,0.133,21.88
0.19,0.0,0.122,21.88
0.199,0.0,0.087,21.88
0.184,0.0,0.079,22.77
0.151,0.06,0.081,22.77
0.148,0.01,0.058,22.77
0.114,0.01,0.067,22.77
0.134,0.0,0.068,23.04
0.143,0.0,0.057,23.04
0.105,0.0,0.046,23.04
0.097,0.0,0.03,23.04
0.123,0.01,0.054,23.1
0.105,0.0,0.043,23.1
0.102,0.0,0.036,23.1
0.108,0.011,0.044,23.1
0.085,0.0,0.045,19.73
0.108,0.0,0.071,19.73
0.089,0.0,0.052,19.73
0.1,0.0,0.03,19.73
0.118,0.01,0.055,18.07
0.092,0.0,0.04,18.07
0.101,0.0,0.037,18.07
0.089,0.0,0.04,18.07
